hand,value,handtype,score
"('04C', '06C', '08C', '09C', '11C')",86.09864,5,996623.0
"('03C', '06C', '08C', '09C', '11C')",86.09863,5,996621.0
"('02C', '06C', '08C', '09C', '11C')",86.09862000000001,5,996620.0
"('04C', '05C', '08C', '09C', '11C')",86.09854,5,996618.0
"('03C', '05C', '08C', '09C', '11C')",86.09853,5,996617.0
"('02C', '05C', '08C', '09C', '11C')",86.09852000000001,5,996615.0
"('03C', '04C', '08C', '09C', '11C')",86.09843,5,996614.0
"('02C', '04C', '08C', '09C', '11C')",86.09842,5,996612.0
"('02C', '03C', '08C', '09C', '11C')",86.09832,5,996611.0
"('05C', '06C', '07C', '09C', '11C')",86.09765000000002,5,996609.0
"('04C', '06C', '07C', '09C', '11C')",86.09764000000001,5,996607.0
"('03C', '06C', '07C', '09C', '11C')",86.09763000000001,5,996606.0
"('02C', '06C', '07C', '09C', '11C')",86.09762000000002,5,996604.0
"('04C', '05C', '07C', '09C', '11C')",86.09754000000001,5,996603.0
"('03C', '05C', '07C', '09C', '11C')",86.09753,5,996601.0
"('02C', '05C', '07C', '09C', '11C')",86.09752000000002,5,996600.0
"('03C', '04C', '07C', '09C', '11C')",86.09743,5,996598.0
"('02C', '04C', '07C', '09C', '11C')",86.09742000000001,5,996597.0
"('02C', '03C', '07C', '09C', '11C')",86.09732000000001,5,996595.0
"('04C', '05C', '06C', '09C', '11C')",86.09654,5,996594.0
"('03C', '05C', '06C', '09C', '11C')",86.09653,5,996592.0
"('02C', '05C', '06C', '09C', '11C')",86.09652000000001,5,996591.0
"('03C', '04C', '06C', '09C', '11C')",86.09643,5,996589.0
"('02C', '04C', '06C', '09C', '11C')",86.09642000000001,5,996587.0
"('02C', '03C', '06C', '09C', '11C')",86.09632,5,996586.0
"('03C', '04C', '05C', '09C', '11C')",86.09543,5,996584.0
"('02C', '04C', '05C', '09C', '11C')",86.09542,5,996583.0
"('02C', '03C', '05C', '09C', '11C')",86.09532,5,996581.0
"('02C', '03C', '04C', '09C', '11C')",86.09432000000001,5,996580.0
"('05C', '06C', '07C', '08C', '11C')",86.08765000000001,5,996578.0
"('04C', '06C', '07C', '08C', '11C')",86.08764000000001,5,996577.0
"('03C', '06C', '07C', '08C', '11C')",86.08763,5,996575.0
"('02C', '06C', '07C', '08C', '11C')",86.08762000000002,5,996574.0
"('04C', '05C', '07C', '08C', '11C')",86.08754,5,996572.0
"('03C', '05C', '07C', '08C', '11C')",86.08753,5,996571.0
"('02C', '05C', '07C', '08C', '11C')",86.08752000000001,5,996569.0
"('03C', '04C', '07C', '08C', '11C')",86.08743,5,996567.0
"('02C', '04C', '07C', '08C', '11C')",86.08742000000001,5,996566.0
"('02C', '03C', '07C', '08C', '11C')",86.08732,5,996564.0
"('04C', '05C', '06C', '08C', '11C')",86.08654,5,996563.0
"('03C', '05C', '06C', '08C', '11C')",86.08653,5,996561.0
"('02C', '05C', '06C', '08C', '11C')",86.08652000000001,5,996560.0
"('03C', '04C', '06C', '08C', '11C')",86.08643,5,996558.0
"('02C', '04C', '06C', '08C', '11C')",86.08642,5,996557.0
"('02C', '03C', '06C', '08C', '11C')",86.08632,5,996555.0
"('03C', '04C', '05C', '08C', '11C')",86.08542999999999,5,996554.0
"('02C', '04C', '05C', '08C', '11C')",86.08542,5,996552.0
"('02C', '03C', '05C', '08C', '11C')",86.08532,5,996551.0
"('02C', '03C', '04C', '08C', '11C')",86.08432,5,996549.0
"('04C', '05C', '06C', '07C', '11C')",86.07654,5,996547.0
"('03C', '05C', '06C', '07C', '11C')",86.07652999999999,5,996546.0
"('02C', '05C', '06C', '07C', '11C')",86.07652,5,996544.0
"('03C', '04C', '06C', '07C', '11C')",86.07642999999999,5,996543.0
"('02C', '04C', '06C', '07C', '11C')",86.07642,5,996541.0
"('02C', '03C', '06C', '07C', '11C')",86.07632,5,996540.0
"('03C', '04C', '05C', '07C', '11C')",86.07542999999998,5,996538.0
"('02C', '04C', '05C', '07C', '11C')",86.07542,5,996537.0
"('02C', '03C', '05C', '07C', '11C')",86.07531999999999,5,996535.0
"('02C', '03C', '04C', '07C', '11C')",86.07432,5,996534.0
"('03C', '04C', '05C', '06C', '11C')",86.06542999999999,5,996532.0
"('02C', '04C', '05C', '06C', '11C')",86.06542,5,996531.0
"('02C', '03C', '05C', '06C', '11C')",86.06532,5,996529.0
"('02C', '03C', '04C', '06C', '11C')",86.06432000000001,5,996527.0
"('02C', '03C', '04C', '05C', '11C')",86.05432,5,996526.0
"('05C', '07C', '08C', '09C', '10C')",85.09875,5,996524.0
"('04C', '07C', '08C', '09C', '10C')",85.09873999999999,5,996523.0
"('03C', '07C', '08C', '09C', '10C')",85.09872999999999,5,996521.0
"('02C', '07C', '08C', '09C', '10C')",85.09872,5,996520.0
"('05C', '06C', '08C', '09C', '10C')",85.09865,5,996518.0
"('04C', '06C', '08C', '09C', '10C')",85.09864,5,996517.0
"('03C', '06C', '08C', '09C', '10C')",85.09863,5,996515.0
"('02C', '06C', '08C', '09C', '10C')",85.09862000000001,5,996514.0
"('04C', '05C', '08C', '09C', '10C')",85.09854,5,996512.0
"('03C', '05C', '08C', '09C', '10C')",85.09853,5,996511.0
"('02C', '05C', '08C', '09C', '10C')",85.09852000000001,5,996509.0
"('03C', '04C', '08C', '09C', '10C')",85.09843,5,996507.0
"('02C', '04C', '08C', '09C', '10C')",85.09842,5,996506.0
"('02C', '03C', '08C', '09C', '10C')",85.09832,5,996504.0
"('05C', '06C', '07C', '09C', '10C')",85.09765000000002,5,996503.0
"('04C', '06C', '07C', '09C', '10C')",85.09764000000001,5,996501.0
"('03C', '06C', '07C', '09C', '10C')",85.09763000000001,5,996500.0
"('02C', '06C', '07C', '09C', '10C')",85.09762000000002,5,996498.0
"('04C', '05C', '07C', '09C', '10C')",85.09754000000001,5,996497.0
"('03C', '05C', '07C', '09C', '10C')",85.09753,5,996495.0
"('02C', '05C', '07C', '09C', '10C')",85.09752000000002,5,996494.0
"('03C', '04C', '07C', '09C', '10C')",85.09743,5,996492.0
"('02C', '04C', '07C', '09C', '10C')",85.09742000000001,5,996491.0
"('02C', '03C', '07C', '09C', '10C')",85.09732000000001,5,996489.0
"('04C', '05C', '06C', '09C', '10C')",85.09654,5,996487.0
"('03C', '05C', '06C', '09C', '10C')",85.09653,5,996486.0
"('02C', '05C', '06C', '09C', '10C')",85.09652000000001,5,996484.0
"('03C', '04C', '06C', '09C', '10C')",85.09643,5,996483.0
"('02C', '04C', '06C', '09C', '10C')",85.09642000000001,5,996481.0
"('02C', '03C', '06C', '09C', '10C')",85.09632,5,996480.0
"('03C', '04C', '05C', '09C', '10C')",85.09543,5,996478.0
"('02C', '04C', '05C', '09C', '10C')",85.09542,5,996477.0
"('02C', '03C', '05C', '09C', '10C')",85.09532,5,996475.0
"('02C', '03C', '04C', '09C', '10C')",85.09432000000001,5,996474.0
"('05C', '06C', '07C', '08C', '10C')",85.08765000000001,5,996472.0
"('04C', '06C', '07C', '08C', '10C')",85.08764000000001,5,996471.0
"('03C', '06C', '07C', '08C', '10C')",85.08763,5,996469.0
"('02C', '06C', '07C', '08C', '10C')",85.08762000000002,5,996467.0
"('04C', '05C', '07C', '08C', '10C')",85.08754,5,996466.0
"('03C', '05C', '07C', '08C', '10C')",85.08753,5,996464.0
"('02C', '05C', '07C', '08C', '10C')",85.08752000000001,5,996463.0
"('03C', '04C', '07C', '08C', '10C')",85.08743,5,996461.0
"('02C', '04C', '07C', '08C', '10C')",85.08742000000001,5,996460.0
"('02C', '03C', '07C', '08C', '10C')",85.08732,5,996458.0
"('04C', '05C', '06C', '08C', '10C')",85.08654,5,996457.0
"('03C', '05C', '06C', '08C', '10C')",85.08653,5,996455.0
"('02C', '05C', '06C', '08C', '10C')",85.08652000000001,5,996454.0
"('03C', '04C', '06C', '08C', '10C')",85.08643,5,996452.0
"('02C', '04C', '06C', '08C', '10C')",85.08642,5,996451.0
"('02C', '03C', '06C', '08C', '10C')",85.08632,5,996449.0
"('03C', '04C', '05C', '08C', '10C')",85.08542999999999,5,996447.0
"('02C', '04C', '05C', '08C', '10C')",85.08542,5,996446.0
"('02C', '03C', '05C', '08C', '10C')",85.08532,5,996444.0
"('02C', '03C', '04C', '08C', '10C')",85.08432,5,996443.0
"('04C', '05C', '06C', '07C', '10C')",85.07654,5,996441.0
"('03C', '05C', '06C', '07C', '10C')",85.07652999999999,5,996440.0
"('02C', '05C', '06C', '07C', '10C')",85.07652,5,996438.0
"('03C', '04C', '06C', '07C', '10C')",85.07642999999999,5,996437.0
"('02C', '04C', '06C', '07C', '10C')",85.07642,5,996435.0
"('02C', '03C', '06C', '07C', '10C')",85.07632,5,996434.0
"('03C', '04C', '05C', '07C', '10C')",85.07542999999998,5,996432.0
"('02C', '04C', '05C', '07C', '10C')",85.07542,5,996430.0
"('02C', '03C', '05C', '07C', '10C')",85.07531999999999,5,996429.0
"('02C', '03C', '04C', '07C', '10C')",85.07432,5,996427.0
"('03C', '04C', '05C', '06C', '10C')",85.06542999999999,5,996426.0
"('02C', '04C', '05C', '06C', '10C')",85.06542,5,996424.0
"('02C', '03C', '05C', '06C', '10C')",85.06532,5,996423.0
"('02C', '03C', '04C', '06C', '10C')",85.06432000000001,5,996421.0
"('02C', '03C', '04C', '05C', '10C')",85.05432,5,996420.0
"('04C', '06C', '07C', '08C', '09C')",84.08764000000001,5,996418.0
"('03C', '06C', '07C', '08C', '09C')",84.08763,5,996417.0
"('02C', '06C', '07C', '08C', '09C')",84.08762000000002,5,996415.0
"('04C', '05C', '07C', '08C', '09C')",84.08754,5,996414.0
"('03C', '05C', '07C', '08C', '09C')",84.08753,5,996412.0
"('02C', '05C', '07C', '08C', '09C')",84.08752000000001,5,996410.0
"('03C', '04C', '07C', '08C', '09C')",84.08743,5,996409.0
"('02C', '04C', '07C', '08C', '09C')",84.08742000000001,5,996407.0
"('02C', '03C', '07C', '08C', '09C')",84.08732,5,996406.0
"('04C', '05C', '06C', '08C', '09C')",84.08654,5,996404.0
"('03C', '05C', '06C', '08C', '09C')",84.08653,5,996403.0
"('02C', '05C', '06C', '08C', '09C')",84.08652000000001,5,996401.0
"('03C', '04C', '06C', '08C', '09C')",84.08643,5,996400.0
"('02C', '04C', '06C', '08C', '09C')",84.08642,5,996398.0
"('02C', '03C', '06C', '08C', '09C')",84.08632,5,996397.0
"('03C', '04C', '05C', '08C', '09C')",84.08542999999999,5,996395.0
"('02C', '04C', '05C', '08C', '09C')",84.08542,5,996394.0
"('02C', '03C', '05C', '08C', '09C')",84.08532,5,996392.0
"('02C', '03C', '04C', '08C', '09C')",84.08432,5,996390.0
"('04C', '05C', '06C', '07C', '09C')",84.07654,5,996389.0
"('03C', '05C', '06C', '07C', '09C')",84.07652999999999,5,996387.0
"('02C', '05C', '06C', '07C', '09C')",84.07652,5,996386.0
"('03C', '04C', '06C', '07C', '09C')",84.07642999999999,5,996384.0
"('02C', '04C', '06C', '07C', '09C')",84.07642,5,996383.0
"('02C', '03C', '06C', '07C', '09C')",84.07632,5,996381.0
"('03C', '04C', '05C', '07C', '09C')",84.07542999999998,5,996380.0
"('02C', '04C', '05C', '07C', '09C')",84.07542,5,996378.0
"('02C', '03C', '05C', '07C', '09C')",84.07531999999999,5,996377.0
"('02C', '03C', '04C', '07C', '09C')",84.07432,5,996375.0
"('03C', '04C', '05C', '06C', '09C')",84.06542999999999,5,996374.0
"('02C', '04C', '05C', '06C', '09C')",84.06542,5,996372.0
"('02C', '03C', '05C', '06C', '09C')",84.06532,5,996370.0
"('02C', '03C', '04C', '06C', '09C')",84.06432000000001,5,996369.0
"('02C', '03C', '04C', '05C', '09C')",84.05432,5,996367.0
"('03C', '05C', '06C', '07C', '08C')",83.07652999999999,5,996366.0
"('02C', '05C', '06C', '07C', '08C')",83.07652,5,996364.0
"('03C', '04C', '06C', '07C', '08C')",83.07642999999999,5,996363.0
"('02C', '04C', '06C', '07C', '08C')",83.07642,5,996361.0
"('02C', '03C', '06C', '07C', '08C')",83.07632,5,996360.0
"('03C', '04C', '05C', '07C', '08C')",83.07542999999998,5,996358.0
"('02C', '04C', '05C', '07C', '08C')",83.07542,5,996357.0
"('02C', '03C', '05C', '07C', '08C')",83.07531999999999,5,996355.0
"('02C', '03C', '04C', '07C', '08C')",83.07432,5,996354.0
"('03C', '04C', '05C', '06C', '08C')",83.06542999999999,5,996352.0
"('02C', '04C', '05C', '06C', '08C')",83.06542,5,996350.0
"('02C', '03C', '05C', '06C', '08C')",83.06532,5,996349.0
"('02C', '03C', '04C', '06C', '08C')",83.06432000000001,5,996347.0
"('02C', '03C', '04C', '05C', '08C')",83.05432,5,996346.0
"('02C', '04C', '05C', '06C', '07C')",82.06542,5,996344.0
"('02C', '03C', '05C', '06C', '07C')",82.06532,5,996343.0
"('02C', '03C', '04C', '06C', '07C')",82.06432000000001,5,996341.0
"('02C', '03C', '04C', '05C', '07C')",82.05432,5,996340.0
"('10C', '11C', '12C', '13C', '14D')",79.0,4,996338.0
"('09C', '10C', '11C', '12C', '13D')",78.0,4,995946.0
"('08C', '09C', '10C', '11C', '12D')",77.0,4,995553.0
"('07C', '08C', '09C', '10C', '11D')",76.0,4,995161.0
"('06C', '07C', '08C', '09C', '10D')",75.0,4,994768.0
"('05C', '06C', '07C', '08C', '09D')",74.0,4,994376.0
"('04C', '05C', '06C', '07C', '08D')",73.0,4,993983.0
"('03C', '04C', '05C', '06C', '07D')",72.0,4,993591.0
"('02C', '03C', '04C', '05C', '06D')",71.0,4,993198.0
"('12C', '13C', '14C', '14D', '14H')",59.142,3,992806.0
"('11C', '13C', '14C', '14D', '14H')",59.141000000000005,3,992781.0
"('10C', '13C', '14C', '14D', '14H')",59.14,3,992757.0
"('09C', '13C', '14C', '14D', '14H')",59.139,3,992732.0
"('08C', '13C', '14C', '14D', '14H')",59.138000000000005,3,992707.0
"('07C', '13C', '14C', '14D', '14H')",59.137,3,992683.0
"('06C', '13C', '14C', '14D', '14H')",59.136,3,992658.0
"('05C', '13C', '14C', '14D', '14H')",59.135000000000005,3,992634.0
"('04C', '13C', '14C', '14D', '14H')",59.134,3,992609.0
"('03C', '13C', '14C', '14D', '14H')",59.133,3,992584.0
"('02C', '13C', '14C', '14D', '14H')",59.132000000000005,3,992560.0
"('11C', '12C', '14C', '14D', '14H')",59.131,3,992535.0
"('10C', '12C', '14C', '14D', '14H')",59.129999999999995,3,992510.0
"('09C', '12C', '14C', '14D', '14H')",59.129,3,992486.0
"('08C', '12C', '14C', '14D', '14H')",59.128,3,992461.0
"('07C', '12C', '14C', '14D', '14H')",59.126999999999995,3,992437.0
"('06C', '12C', '14C', '14D', '14H')",59.126,3,992412.0
"('05C', '12C', '14C', '14D', '14H')",59.125,3,992387.0
"('04C', '12C', '14C', '14D', '14H')",59.123999999999995,3,992363.0
"('03C', '12C', '14C', '14D', '14H')",59.123,3,992338.0
"('02C', '12C', '14C', '14D', '14H')",59.122,3,992313.0
"('10C', '11C', '14C', '14D', '14H')",59.12,3,992289.0
"('09C', '11C', '14C', '14D', '14H')",59.119,3,992264.0
"('08C', '11C', '14C', '14D', '14H')",59.118,3,992240.0
"('07C', '11C', '14C', '14D', '14H')",59.117,3,992215.0
"('06C', '11C', '14C', '14D', '14H')",59.116,3,992190.0
"('05C', '11C', '14C', '14D', '14H')",59.115,3,992166.0
"('04C', '11C', '14C', '14D', '14H')",59.114,3,992141.0
"('03C', '11C', '14C', '14D', '14H')",59.113,3,992116.0
"('02C', '11C', '14C', '14D', '14H')",59.112,3,992092.0
"('09C', '10C', '14C', '14D', '14H')",59.109,3,992067.0
"('08C', '10C', '14C', '14D', '14H')",59.108000000000004,3,992043.0
"('07C', '10C', '14C', '14D', '14H')",59.107,3,992018.0
"('06C', '10C', '14C', '14D', '14H')",59.106,3,991993.0
"('05C', '10C', '14C', '14D', '14H')",59.105000000000004,3,991969.0
"('04C', '10C', '14C', '14D', '14H')",59.104,3,991944.0
"('03C', '10C', '14C', '14D', '14H')",59.103,3,991919.0
"('02C', '10C', '14C', '14D', '14H')",59.102000000000004,3,991895.0
"('08C', '09C', '14C', '14D', '14H')",59.098000000000006,3,991870.0
"('07C', '09C', '14C', '14D', '14H')",59.097,3,991846.0
"('06C', '09C', '14C', '14D', '14H')",59.096000000000004,3,991821.0
"('05C', '09C', '14C', '14D', '14H')",59.095000000000006,3,991796.0
"('04C', '09C', '14C', '14D', '14H')",59.094,3,991772.0
"('03C', '09C', '14C', '14D', '14H')",59.093,3,991747.0
"('02C', '09C', '14C', '14D', '14H')",59.092000000000006,3,991722.0
"('07C', '08C', '14C', '14D', '14H')",59.086999999999996,3,991698.0
"('06C', '08C', '14C', '14D', '14H')",59.086,3,991673.0
"('05C', '08C', '14C', '14D', '14H')",59.085,3,991649.0
"('04C', '08C', '14C', '14D', '14H')",59.083999999999996,3,991624.0
"('03C', '08C', '14C', '14D', '14H')",59.083,3,991599.0
"('02C', '08C', '14C', '14D', '14H')",59.082,3,991575.0
"('06C', '07C', '14C', '14D', '14H')",59.076,3,991550.0
"('05C', '07C', '14C', '14D', '14H')",59.075,3,991525.0
"('04C', '07C', '14C', '14D', '14H')",59.074,3,991501.0
"('03C', '07C', '14C', '14D', '14H')",59.073,3,991476.0
"('02C', '07C', '14C', '14D', '14H')",59.072,3,991452.0
"('05C', '06C', '14C', '14D', '14H')",59.065000000000005,3,991427.0
"('04C', '06C', '14C', '14D', '14H')",59.064,3,991402.0
"('03C', '06C', '14C', '14D', '14H')",59.063,3,991378.0
"('02C', '06C', '14C', '14D', '14H')",59.062000000000005,3,991353.0
"('04C', '05C', '14C', '14D', '14H')",59.053999999999995,3,991328.0
"('03C', '05C', '14C', '14D', '14H')",59.053,3,991304.0
"('02C', '05C', '14C', '14D', '14H')",59.052,3,991279.0
"('03C', '04C', '14C', '14D', '14H')",59.043,3,991255.0
"('02C', '04C', '14C', '14D', '14H')",59.042,3,991230.0
"('02C', '03C', '14C', '14D', '14H')",59.032000000000004,3,991205.0
"('12C', '13C', '13D', '13H', '14C')",58.152,3,991181.0
"('11C', '13C', '13D', '13H', '14C')",58.151,3,991156.0
"('10C', '13C', '13D', '13H', '14C')",58.15,3,991131.0
"('09C', '13C', '13D', '13H', '14C')",58.149,3,991107.0
"('08C', '13C', '13D', '13H', '14C')",58.148,3,991082.0
"('07C', '13C', '13D', '13H', '14C')",58.147,3,991058.0
"('06C', '13C', '13D', '13H', '14C')",58.146,3,991033.0
"('05C', '13C', '13D', '13H', '14C')",58.145,3,991008.0
"('04C', '13C', '13D', '13H', '14C')",58.144,3,990984.0
"('03C', '13C', '13D', '13H', '14C')",58.143,3,990959.0
"('02C', '13C', '13D', '13H', '14C')",58.142,3,990934.0
"('11C', '12C', '13C', '13D', '13H')",58.131,3,990910.0
"('10C', '12C', '13C', '13D', '13H')",58.129999999999995,3,990885.0
"('09C', '12C', '13C', '13D', '13H')",58.129,3,990861.0
"('08C', '12C', '13C', '13D', '13H')",58.128,3,990836.0
"('07C', '12C', '13C', '13D', '13H')",58.126999999999995,3,990811.0
"('06C', '12C', '13C', '13D', '13H')",58.126,3,990787.0
"('05C', '12C', '13C', '13D', '13H')",58.125,3,990762.0
"('04C', '12C', '13C', '13D', '13H')",58.123999999999995,3,990737.0
"('03C', '12C', '13C', '13D', '13H')",58.123,3,990713.0
"('02C', '12C', '13C', '13D', '13H')",58.122,3,990688.0
"('10C', '11C', '13C', '13D', '13H')",58.12,3,990664.0
"('09C', '11C', '13C', '13D', '13H')",58.119,3,990639.0
"('08C', '11C', '13C', '13D', '13H')",58.118,3,990614.0
"('07C', '11C', '13C', '13D', '13H')",58.117,3,990590.0
"('06C', '11C', '13C', '13D', '13H')",58.116,3,990565.0
"('05C', '11C', '13C', '13D', '13H')",58.115,3,990540.0
"('04C', '11C', '13C', '13D', '13H')",58.114,3,990516.0
"('03C', '11C', '13C', '13D', '13H')",58.113,3,990491.0
"('02C', '11C', '13C', '13D', '13H')",58.112,3,990467.0
"('09C', '10C', '13C', '13D', '13H')",58.109,3,990442.0
"('08C', '10C', '13C', '13D', '13H')",58.108000000000004,3,990417.0
"('07C', '10C', '13C', '13D', '13H')",58.107,3,990393.0
"('06C', '10C', '13C', '13D', '13H')",58.106,3,990368.0
"('05C', '10C', '13C', '13D', '13H')",58.105000000000004,3,990343.0
"('04C', '10C', '13C', '13D', '13H')",58.104,3,990319.0
"('03C', '10C', '13C', '13D', '13H')",58.103,3,990294.0
"('02C', '10C', '13C', '13D', '13H')",58.102000000000004,3,990270.0
"('08C', '09C', '13C', '13D', '13H')",58.098000000000006,3,990245.0
"('07C', '09C', '13C', '13D', '13H')",58.097,3,990220.0
"('06C', '09C', '13C', '13D', '13H')",58.096000000000004,3,990196.0
"('05C', '09C', '13C', '13D', '13H')",58.095000000000006,3,990171.0
"('04C', '09C', '13C', '13D', '13H')",58.094,3,990146.0
"('03C', '09C', '13C', '13D', '13H')",58.093,3,990122.0
"('02C', '09C', '13C', '13D', '13H')",58.092000000000006,3,990097.0
"('07C', '08C', '13C', '13D', '13H')",58.086999999999996,3,990073.0
"('06C', '08C', '13C', '13D', '13H')",58.086,3,990048.0
"('05C', '08C', '13C', '13D', '13H')",58.085,3,990023.0
"('04C', '08C', '13C', '13D', '13H')",58.083999999999996,3,989999.0
"('03C', '08C', '13C', '13D', '13H')",58.083,3,989974.0
"('02C', '08C', '13C', '13D', '13H')",58.082,3,989949.0
"('06C', '07C', '13C', '13D', '13H')",58.076,3,989925.0
"('05C', '07C', '13C', '13D', '13H')",58.075,3,989900.0
"('04C', '07C', '13C', '13D', '13H')",58.074,3,989876.0
"('03C', '07C', '13C', '13D', '13H')",58.073,3,989851.0
"('02C', '07C', '13C', '13D', '13H')",58.072,3,989826.0
"('05C', '06C', '13C', '13D', '13H')",58.065000000000005,3,989802.0
"('04C', '06C', '13C', '13D', '13H')",58.064,3,989777.0
"('03C', '06C', '13C', '13D', '13H')",58.063,3,989752.0
"('02C', '06C', '13C', '13D', '13H')",58.062000000000005,3,989728.0
"('04C', '05C', '13C', '13D', '13H')",58.053999999999995,3,989703.0
"('03C', '05C', '13C', '13D', '13H')",58.053,3,989679.0
"('02C', '05C', '13C', '13D', '13H')",58.052,3,989654.0
"('03C', '04C', '13C', '13D', '13H')",58.043,3,989629.0
"('02C', '04C', '13C', '13D', '13H')",58.042,3,989605.0
"('02C', '03C', '13C', '13D', '13H')",58.032000000000004,3,989580.0
"('12C', '12D', '12H', '13C', '14C')",57.153,3,989555.0
"('11C', '12C', '12D', '12H', '14C')",57.151,3,989531.0
"('10C', '12C', '12D', '12H', '14C')",57.15,3,989506.0
"('09C', '12C', '12D', '12H', '14C')",57.149,3,989482.0
"('08C', '12C', '12D', '12H', '14C')",57.148,3,989457.0
"('07C', '12C', '12D', '12H', '14C')",57.147,3,989432.0
"('06C', '12C', '12D', '12H', '14C')",57.146,3,989408.0
"('05C', '12C', '12D', '12H', '14C')",57.145,3,989383.0
"('04C', '12C', '12D', '12H', '14C')",57.144,3,989358.0
"('03C', '12C', '12D', '12H', '14C')",57.143,3,989334.0
"('02C', '12C', '12D', '12H', '14C')",57.142,3,989309.0
"('11C', '12C', '12D', '12H', '13C')",57.141000000000005,3,989285.0
"('10C', '12C', '12D', '12H', '13C')",57.14,3,989260.0
"('09C', '12C', '12D', '12H', '13C')",57.139,3,989235.0
"('08C', '12C', '12D', '12H', '13C')",57.138000000000005,3,989211.0
"('07C', '12C', '12D', '12H', '13C')",57.137,3,989186.0
