score,hand,handtype,score2
89.09754,"[4, 5, 7, 9, 14]",5,997622.0
89.09753,"[3, 5, 7, 9, 14]",5,997620.0
89.09752,"[2, 5, 7, 9, 14]",5,997619.0
89.09743,"[3, 4, 7, 9, 14]",5,997617.0
89.09742,"[2, 4, 7, 9, 14]",5,997616.0
89.09732,"[2, 3, 7, 9, 14]",5,997614.0
89.09654,"[4, 5, 6, 9, 14]",5,997613.0
89.09653,"[3, 5, 6, 9, 14]",5,997611.0
89.09652,"[2, 5, 6, 9, 14]",5,997609.0
89.09643,"[3, 4, 6, 9, 14]",5,997608.0
89.09642,"[2, 4, 6, 9, 14]",5,997606.0
89.09631999999999,"[2, 3, 6, 9, 14]",5,997605.0
89.09543000000001,"[3, 4, 5, 9, 14]",5,997603.0
89.09542,"[2, 4, 5, 9, 14]",5,997602.0
89.09532,"[2, 3, 5, 9, 14]",5,997600.0
89.09432,"[2, 3, 4, 9, 14]",5,997599.0
89.08765,"[5, 6, 7, 8, 14]",5,997597.0
89.08764,"[4, 6, 7, 8, 14]",5,997596.0
89.08763,"[3, 6, 7, 8, 14]",5,997594.0
89.08762,"[2, 6, 7, 8, 14]",5,997592.0
89.08754,"[4, 5, 7, 8, 14]",5,997591.0
89.08753,"[3, 5, 7, 8, 14]",5,997589.0
89.08752,"[2, 5, 7, 8, 14]",5,997588.0
89.08743,"[3, 4, 7, 8, 14]",5,997586.0
89.08742,"[2, 4, 7, 8, 14]",5,997585.0
89.08732,"[2, 3, 7, 8, 14]",5,997583.0
89.08654,"[4, 5, 6, 8, 14]",5,997582.0
89.08653,"[3, 5, 6, 8, 14]",5,997580.0
89.08652000000001,"[2, 5, 6, 8, 14]",5,997579.0
89.08643000000001,"[3, 4, 6, 8, 14]",5,997577.0
89.08642,"[2, 4, 6, 8, 14]",5,997576.0
89.08632,"[2, 3, 6, 8, 14]",5,997574.0
89.08543,"[3, 4, 5, 8, 14]",5,997572.0
89.08542,"[2, 4, 5, 8, 14]",5,997571.0
89.08532,"[2, 3, 5, 8, 14]",5,997569.0
89.08431999999999,"[2, 3, 4, 8, 14]",5,997568.0
89.07654,"[4, 5, 6, 7, 14]",5,997566.0
89.07653,"[3, 5, 6, 7, 14]",5,997565.0
89.07652,"[2, 5, 6, 7, 14]",5,997563.0
89.07643,"[3, 4, 6, 7, 14]",5,997562.0
89.07642,"[2, 4, 6, 7, 14]",5,997560.0
89.07632,"[2, 3, 6, 7, 14]",5,997559.0
89.07543,"[3, 4, 5, 7, 14]",5,997557.0
89.07542000000001,"[2, 4, 5, 7, 14]",5,997556.0
89.07532,"[2, 3, 5, 7, 14]",5,997554.0
89.07432,"[2, 3, 4, 7, 14]",5,997552.0
89.06543,"[3, 4, 5, 6, 14]",5,997551.0
89.06542,"[2, 4, 5, 6, 14]",5,997549.0
89.06532,"[2, 3, 5, 6, 14]",5,997548.0
89.06432,"[2, 3, 4, 6, 14]",5,997546.0
88.13208,"[8, 10, 11, 12, 13]",5,997545.0
88.13207,"[7, 10, 11, 12, 13]",5,997543.0
88.13206,"[6, 10, 11, 12, 13]",5,997542.0
88.13204999999999,"[5, 10, 11, 12, 13]",5,997540.0
88.13204,"[4, 10, 11, 12, 13]",5,997539.0
88.13203,"[3, 10, 11, 12, 13]",5,997537.0
88.13202,"[2, 10, 11, 12, 13]",5,997536.0
88.13198,"[8, 9, 11, 12, 13]",5,997534.0
88.13197,"[7, 9, 11, 12, 13]",5,997532.0
88.13195999999999,"[6, 9, 11, 12, 13]",5,997531.0
88.13195,"[5, 9, 11, 12, 13]",5,997529.0
88.13194,"[4, 9, 11, 12, 13]",5,997528.0
88.13193,"[3, 9, 11, 12, 13]",5,997526.0
88.13192,"[2, 9, 11, 12, 13]",5,997525.0
88.13186999999999,"[7, 8, 11, 12, 13]",5,997523.0
88.13186,"[6, 8, 11, 12, 13]",5,997522.0
88.13185,"[5, 8, 11, 12, 13]",5,997520.0
88.13184,"[4, 8, 11, 12, 13]",5,997519.0
88.13183,"[3, 8, 11, 12, 13]",5,997517.0
88.13182,"[2, 8, 11, 12, 13]",5,997516.0
88.13176,"[6, 7, 11, 12, 13]",5,997514.0
88.13175,"[5, 7, 11, 12, 13]",5,997512.0
88.13174,"[4, 7, 11, 12, 13]",5,997511.0
88.13173,"[3, 7, 11, 12, 13]",5,997509.0
88.13172,"[2, 7, 11, 12, 13]",5,997508.0
88.13165,"[5, 6, 11, 12, 13]",5,997506.0
88.13164,"[4, 6, 11, 12, 13]",5,997505.0
88.13163,"[3, 6, 11, 12, 13]",5,997503.0
88.13162,"[2, 6, 11, 12, 13]",5,997502.0
88.13154,"[4, 5, 11, 12, 13]",5,997500.0
88.13153,"[3, 5, 11, 12, 13]",5,997499.0
88.13152,"[2, 5, 11, 12, 13]",5,997497.0
88.13143,"[3, 4, 11, 12, 13]",5,997496.0
88.13141999999999,"[2, 4, 11, 12, 13]",5,997494.0
88.13132,"[2, 3, 11, 12, 13]",5,997492.0
88.13098,"[8, 9, 10, 12, 13]",5,997491.0
88.13096999999999,"[7, 9, 10, 12, 13]",5,997489.0
88.13096,"[6, 9, 10, 12, 13]",5,997488.0
88.13095,"[5, 9, 10, 12, 13]",5,997486.0
88.13094,"[4, 9, 10, 12, 13]",5,997485.0
88.13093,"[3, 9, 10, 12, 13]",5,997483.0
88.13092,"[2, 9, 10, 12, 13]",5,997482.0
88.13087,"[7, 8, 10, 12, 13]",5,997480.0
88.13086,"[6, 8, 10, 12, 13]",5,997479.0
88.13085,"[5, 8, 10, 12, 13]",5,997477.0
88.13084,"[4, 8, 10, 12, 13]",5,997476.0
88.13083,"[3, 8, 10, 12, 13]",5,997474.0
88.13082,"[2, 8, 10, 12, 13]",5,997472.0
88.13076,"[6, 7, 10, 12, 13]",5,997471.0
88.13075,"[5, 7, 10, 12, 13]",5,997469.0
88.13074,"[4, 7, 10, 12, 13]",5,997468.0
88.13073,"[3, 7, 10, 12, 13]",5,997466.0
88.13072,"[2, 7, 10, 12, 13]",5,997465.0
88.13065,"[5, 6, 10, 12, 13]",5,997463.0
88.13064,"[4, 6, 10, 12, 13]",5,997462.0
88.13063,"[3, 6, 10, 12, 13]",5,997460.0
88.13062,"[2, 6, 10, 12, 13]",5,997459.0
88.13054,"[4, 5, 10, 12, 13]",5,997457.0
88.13053,"[3, 5, 10, 12, 13]",5,997456.0
88.13052,"[2, 5, 10, 12, 13]",5,997454.0
88.13043,"[3, 4, 10, 12, 13]",5,997452.0
88.13042,"[2, 4, 10, 12, 13]",5,997451.0
88.13032,"[2, 3, 10, 12, 13]",5,997449.0
88.12987,"[7, 8, 9, 12, 13]",5,997448.0
88.12986,"[6, 8, 9, 12, 13]",5,997446.0
88.12985,"[5, 8, 9, 12, 13]",5,997445.0
88.12984,"[4, 8, 9, 12, 13]",5,997443.0
88.12983,"[3, 8, 9, 12, 13]",5,997442.0
88.12982,"[2, 8, 9, 12, 13]",5,997440.0
88.12976,"[6, 7, 9, 12, 13]",5,997439.0
88.12975,"[5, 7, 9, 12, 13]",5,997437.0
88.12974,"[4, 7, 9, 12, 13]",5,997436.0
88.12973,"[3, 7, 9, 12, 13]",5,997434.0
88.12971999999999,"[2, 7, 9, 12, 13]",5,997432.0
88.12965,"[5, 6, 9, 12, 13]",5,997431.0
88.12964,"[4, 6, 9, 12, 13]",5,997429.0
88.12963,"[3, 6, 9, 12, 13]",5,997428.0
88.12962,"[2, 6, 9, 12, 13]",5,997426.0
88.12954,"[4, 5, 9, 12, 13]",5,997425.0
88.12953,"[3, 5, 9, 12, 13]",5,997423.0
88.12952,"[2, 5, 9, 12, 13]",5,997422.0
88.12943,"[3, 4, 9, 12, 13]",5,997420.0
88.12942,"[2, 4, 9, 12, 13]",5,997419.0
88.12931999999999,"[2, 3, 9, 12, 13]",5,997417.0
88.12876,"[6, 7, 8, 12, 13]",5,997416.0
88.12875,"[5, 7, 8, 12, 13]",5,997414.0
88.12874,"[4, 7, 8, 12, 13]",5,997412.0
88.12873,"[3, 7, 8, 12, 13]",5,997411.0
88.12872,"[2, 7, 8, 12, 13]",5,997409.0
88.12865,"[5, 6, 8, 12, 13]",5,997408.0
88.12864,"[4, 6, 8, 12, 13]",5,997406.0
88.12863,"[3, 6, 8, 12, 13]",5,997405.0
88.12862,"[2, 6, 8, 12, 13]",5,997403.0
88.12854,"[4, 5, 8, 12, 13]",5,997402.0
88.12853,"[3, 5, 8, 12, 13]",5,997400.0
88.12852,"[2, 5, 8, 12, 13]",5,997399.0
88.12843,"[3, 4, 8, 12, 13]",5,997397.0
88.12842,"[2, 4, 8, 12, 13]",5,997395.0
88.12832,"[2, 3, 8, 12, 13]",5,997394.0
88.12765,"[5, 6, 7, 12, 13]",5,997392.0
88.12764,"[4, 6, 7, 12, 13]",5,997391.0
88.12763,"[3, 6, 7, 12, 13]",5,997389.0
88.12762,"[2, 6, 7, 12, 13]",5,997388.0
88.12754,"[4, 5, 7, 12, 13]",5,997386.0
88.12753000000001,"[3, 5, 7, 12, 13]",5,997385.0
88.12752,"[2, 5, 7, 12, 13]",5,997383.0
88.12743,"[3, 4, 7, 12, 13]",5,997382.0
88.12742,"[2, 4, 7, 12, 13]",5,997380.0
88.12732,"[2, 3, 7, 12, 13]",5,997379.0
88.12654,"[4, 5, 6, 12, 13]",5,997377.0
88.12653,"[3, 5, 6, 12, 13]",5,997375.0
88.12652,"[2, 5, 6, 12, 13]",5,997374.0
88.12643,"[3, 4, 6, 12, 13]",5,997372.0
88.12642,"[2, 4, 6, 12, 13]",5,997371.0
88.12631999999999,"[2, 3, 6, 12, 13]",5,997369.0
88.12543,"[3, 4, 5, 12, 13]",5,997368.0
88.12542,"[2, 4, 5, 12, 13]",5,997366.0
88.12532,"[2, 3, 5, 12, 13]",5,997365.0
88.12432,"[2, 3, 4, 12, 13]",5,997363.0
88.12098,"[8, 9, 10, 11, 13]",5,997362.0
88.12097,"[7, 9, 10, 11, 13]",5,997360.0
88.12096,"[6, 9, 10, 11, 13]",5,997359.0
88.12095,"[5, 9, 10, 11, 13]",5,997357.0
88.12094,"[4, 9, 10, 11, 13]",5,997355.0
88.12093,"[3, 9, 10, 11, 13]",5,997354.0
88.12092,"[2, 9, 10, 11, 13]",5,997352.0
88.12087,"[7, 8, 10, 11, 13]",5,997351.0
88.12086,"[6, 8, 10, 11, 13]",5,997349.0
88.12085,"[5, 8, 10, 11, 13]",5,997348.0
88.12084,"[4, 8, 10, 11, 13]",5,997346.0
88.12083,"[3, 8, 10, 11, 13]",5,997345.0
88.12082,"[2, 8, 10, 11, 13]",5,997343.0
88.12076,"[6, 7, 10, 11, 13]",5,997342.0
88.12075,"[5, 7, 10, 11, 13]",5,997340.0
88.12074,"[4, 7, 10, 11, 13]",5,997339.0
88.12073,"[3, 7, 10, 11, 13]",5,997337.0
88.12072,"[2, 7, 10, 11, 13]",5,997335.0
88.12065,"[5, 6, 10, 11, 13]",5,997334.0
88.12064,"[4, 6, 10, 11, 13]",5,997332.0
88.12063,"[3, 6, 10, 11, 13]",5,997331.0
88.12062,"[2, 6, 10, 11, 13]",5,997329.0
88.12054,"[4, 5, 10, 11, 13]",5,997328.0
88.12053,"[3, 5, 10, 11, 13]",5,997326.0
88.12052,"[2, 5, 10, 11, 13]",5,997325.0
88.12043,"[3, 4, 10, 11, 13]",5,997323.0
88.12042,"[2, 4, 10, 11, 13]",5,997322.0
88.12031999999999,"[2, 3, 10, 11, 13]",5,997320.0
88.11986999999999,"[7, 8, 9, 11, 13]",5,997319.0
88.11986,"[6, 8, 9, 11, 13]",5,997317.0
88.11985,"[5, 8, 9, 11, 13]",5,997315.0
88.11984,"[4, 8, 9, 11, 13]",5,997314.0
88.11983000000001,"[3, 8, 9, 11, 13]",5,997312.0
88.11982,"[2, 8, 9, 11, 13]",5,997311.0
88.11976,"[6, 7, 9, 11, 13]",5,997309.0
88.11975,"[5, 7, 9, 11, 13]",5,997308.0
88.11974000000001,"[4, 7, 9, 11, 13]",5,997306.0
88.11973,"[3, 7, 9, 11, 13]",5,997305.0
88.11972,"[2, 7, 9, 11, 13]",5,997303.0
88.11965000000001,"[5, 6, 9, 11, 13]",5,997302.0
88.11964,"[4, 6, 9, 11, 13]",5,997300.0
88.11963,"[3, 6, 9, 11, 13]",5,997299.0
88.11962,"[2, 6, 9, 11, 13]",5,997297.0
88.11954,"[4, 5, 9, 11, 13]",5,997295.0
88.11953,"[3, 5, 9, 11, 13]",5,997294.0
88.11952,"[2, 5, 9, 11, 13]",5,997292.0
88.11943,"[3, 4, 9, 11, 13]",5,997291.0
88.11942,"[2, 4, 9, 11, 13]",5,997289.0
88.11932,"[2, 3, 9, 11, 13]",5,997288.0
88.11876,"[6, 7, 8, 11, 13]",5,997286.0
88.11875,"[5, 7, 8, 11, 13]",5,997285.0
88.11874,"[4, 7, 8, 11, 13]",5,997283.0
88.11873,"[3, 7, 8, 11, 13]",5,997282.0
88.11872,"[2, 7, 8, 11, 13]",5,997280.0
88.11865,"[5, 6, 8, 11, 13]",5,997279.0
88.11864,"[4, 6, 8, 11, 13]",5,997277.0
88.11863,"[3, 6, 8, 11, 13]",5,997275.0
88.11861999999999,"[2, 6, 8, 11, 13]",5,997274.0
88.11854,"[4, 5, 8, 11, 13]",5,997272.0
88.11852999999999,"[3, 5, 8, 11, 13]",5,997271.0
88.11852,"[2, 5, 8, 11, 13]",5,997269.0
88.11843,"[3, 4, 8, 11, 13]",5,997268.0
88.11842,"[2, 4, 8, 11, 13]",5,997266.0
88.11832,"[2, 3, 8, 11, 13]",5,997265.0
88.11765,"[5, 6, 7, 11, 13]",5,997263.0
88.11764,"[4, 6, 7, 11, 13]",5,997262.0
88.11763,"[3, 6, 7, 11, 13]",5,997260.0
88.11762,"[2, 6, 7, 11, 13]",5,997259.0
88.11754,"[4, 5, 7, 11, 13]",5,997257.0
88.11753,"[3, 5, 7, 11, 13]",5,997255.0
88.11752,"[2, 5, 7, 11, 13]",5,997254.0
88.11743,"[3, 4, 7, 11, 13]",5,997252.0
88.11742,"[2, 4, 7, 11, 13]",5,997251.0
88.11731999999999,"[2, 3, 7, 11, 13]",5,997249.0
88.11654,"[4, 5, 6, 11, 13]",5,997248.0
88.11653,"[3, 5, 6, 11, 13]",5,997246.0
88.11652,"[2, 5, 6, 11, 13]",5,997245.0
88.11643000000001,"[3, 4, 6, 11, 13]",5,997243.0
88.11642,"[2, 4, 6, 11, 13]",5,997242.0
88.11632,"[2, 3, 6, 11, 13]",5,997240.0
88.11543,"[3, 4, 5, 11, 13]",5,997239.0
88.11542,"[2, 4, 5, 11, 13]",5,997237.0
88.11532,"[2, 3, 5, 11, 13]",5,997235.0
88.11431999999999,"[2, 3, 4, 11, 13]",5,997234.0
88.10987,"[7, 8, 9, 10, 13]",5,997232.0
88.10986,"[6, 8, 9, 10, 13]",5,997231.0
88.10985,"[5, 8, 9, 10, 13]",5,997229.0
88.10984,"[4, 8, 9, 10, 13]",5,997228.0
88.10983,"[3, 8, 9, 10, 13]",5,997226.0
88.10982,"[2, 8, 9, 10, 13]",5,997225.0
88.10976,"[6, 7, 9, 10, 13]",5,997223.0
88.10975,"[5, 7, 9, 10, 13]",5,997222.0
88.10974,"[4, 7, 9, 10, 13]",5,997220.0
88.10973,"[3, 7, 9, 10, 13]",5,997219.0
88.10972,"[2, 7, 9, 10, 13]",5,997217.0
88.10965,"[5, 6, 9, 10, 13]",5,997215.0
88.10964,"[4, 6, 9, 10, 13]",5,997214.0
88.10963,"[3, 6, 9, 10, 13]",5,997212.0
88.10962,"[2, 6, 9, 10, 13]",5,997211.0
88.10954,"[4, 5, 9, 10, 13]",5,997209.0
88.10953,"[3, 5, 9, 10, 13]",5,997208.0
88.10952,"[2, 5, 9, 10, 13]",5,997206.0
88.10943,"[3, 4, 9, 10, 13]",5,997205.0
88.10942,"[2, 4, 9, 10, 13]",5,997203.0
88.10932,"[2, 3, 9, 10, 13]",5,997202.0
88.10876,"[6, 7, 8, 10, 13]",5,997200.0
88.10875,"[5, 7, 8, 10, 13]",5,997198.0
88.10874,"[4, 7, 8, 10, 13]",5,997197.0
88.10873,"[3, 7, 8, 10, 13]",5,997195.0
88.10872,"[2, 7, 8, 10, 13]",5,997194.0
88.10865,"[5, 6, 8, 10, 13]",5,997192.0
88.10864,"[4, 6, 8, 10, 13]",5,997191.0
88.10863,"[3, 6, 8, 10, 13]",5,997189.0
88.10862,"[2, 6, 8, 10, 13]",5,997188.0
88.10854,"[4, 5, 8, 10, 13]",5,997186.0
88.10853,"[3, 5, 8, 10, 13]",5,997185.0
88.10852,"[2, 5, 8, 10, 13]",5,997183.0
88.10843,"[3, 4, 8, 10, 13]",5,997182.0
88.10842,"[2, 4, 8, 10, 13]",5,997180.0
88.10831999999999,"[2, 3, 8, 10, 13]",5,997178.0
88.10765,"[5, 6, 7, 10, 13]",5,997177.0
88.10764,"[4, 6, 7, 10, 13]",5,997175.0
88.10763,"[3, 6, 7, 10, 13]",5,997174.0
88.10762,"[2, 6, 7, 10, 13]",5,997172.0
88.10754,"[4, 5, 7, 10, 13]",5,997171.0
88.10753,"[3, 5, 7, 10, 13]",5,997169.0
88.10752,"[2, 5, 7, 10, 13]",5,997168.0
88.10743,"[3, 4, 7, 10, 13]",5,997166.0
88.10742,"[2, 4, 7, 10, 13]",5,997165.0
88.10732,"[2, 3, 7, 10, 13]",5,997163.0
88.10654,"[4, 5, 6, 10, 13]",5,997162.0
88.10653,"[3, 5, 6, 10, 13]",5,997160.0
88.10652,"[2, 5, 6, 10, 13]",5,997158.0
88.10643,"[3, 4, 6, 10, 13]",5,997157.0
88.10642,"[2, 4, 6, 10, 13]",5,997155.0
88.10632,"[2, 3, 6, 10, 13]",5,997154.0
88.10543,"[3, 4, 5, 10, 13]",5,997152.0
88.10542,"[2, 4, 5, 10, 13]",5,997151.0
88.10532,"[2, 3, 5, 10, 13]",5,997149.0
88.10432,"[2, 3, 4, 10, 13]",5,997148.0
88.09876,"[6, 7, 8, 9, 13]",5,997146.0
88.09875,"[5, 7, 8, 9, 13]",5,997145.0
88.09873999999999,"[4, 7, 8, 9, 13]",5,997143.0
88.09873,"[3, 7, 8, 9, 13]",5,997142.0
88.09872,"[2, 7, 8, 9, 13]",5,997140.0
88.09864999999999,"[5, 6, 8, 9, 13]",5,997138.0
88.09864,"[4, 6, 8, 9, 13]",5,997137.0
88.09863,"[3, 6, 8, 9, 13]",5,997135.0
88.09862,"[2, 6, 8, 9, 13]",5,997134.0
88.09854,"[4, 5, 8, 9, 13]",5,997132.0
88.09853,"[3, 5, 8, 9, 13]",5,997131.0
88.09852,"[2, 5, 8, 9, 13]",5,997129.0
88.09843000000001,"[3, 4, 8, 9, 13]",5,997128.0
88.09842,"[2, 4, 8, 9, 13]",5,997126.0
88.09832,"[2, 3, 8, 9, 13]",5,997125.0
88.09765,"[5, 6, 7, 9, 13]",5,997123.0
88.09764,"[4, 6, 7, 9, 13]",5,997122.0
88.09763,"[3, 6, 7, 9, 13]",5,997120.0
88.09762,"[2, 6, 7, 9, 13]",5,997118.0
88.09754,"[4, 5, 7, 9, 13]",5,997117.0
88.09753,"[3, 5, 7, 9, 13]",5,997115.0
88.09752,"[2, 5, 7, 9, 13]",5,997114.0
88.09743,"[3, 4, 7, 9, 13]",5,997112.0
88.09742,"[2, 4, 7, 9, 13]",5,997111.0
88.09732,"[2, 3, 7, 9, 13]",5,997109.0
88.09654,"[4, 5, 6, 9, 13]",5,997108.0
88.09653,"[3, 5, 6, 9, 13]",5,997106.0
88.09652,"[2, 5, 6, 9, 13]",5,997105.0
88.09643,"[3, 4, 6, 9, 13]",5,997103.0
88.09642,"[2, 4, 6, 9, 13]",5,997102.0
88.09631999999999,"[2, 3, 6, 9, 13]",5,997100.0
88.09543000000001,"[3, 4, 5, 9, 13]",5,997098.0
88.09542,"[2, 4, 5, 9, 13]",5,997097.0
88.09532,"[2, 3, 5, 9, 13]",5,997095.0
88.09432,"[2, 3, 4, 9, 13]",5,997094.0
88.08765,"[5, 6, 7, 8, 13]",5,997092.0
88.08764,"[4, 6, 7, 8, 13]",5,997091.0
88.08763,"[3, 6, 7, 8, 13]",5,997089.0
88.08762,"[2, 6, 7, 8, 13]",5,997088.0
88.08754,"[4, 5, 7, 8, 13]",5,997086.0
88.08753,"[3, 5, 7, 8, 13]",5,997085.0
88.08752,"[2, 5, 7, 8, 13]",5,997083.0
88.08743,"[3, 4, 7, 8, 13]",5,997082.0
88.08742,"[2, 4, 7, 8, 13]",5,997080.0
88.08732,"[2, 3, 7, 8, 13]",5,997078.0
88.08654,"[4, 5, 6, 8, 13]",5,997077.0
88.08653,"[3, 5, 6, 8, 13]",5,997075.0
88.08652000000001,"[2, 5, 6, 8, 13]",5,997074.0
88.08643000000001,"[3, 4, 6, 8, 13]",5,997072.0
88.08642,"[2, 4, 6, 8, 13]",5,997071.0
88.08632,"[2, 3, 6, 8, 13]",5,997069.0
88.08543,"[3, 4, 5, 8, 13]",5,997068.0
88.08542,"[2, 4, 5, 8, 13]",5,997066.0
88.08532,"[2, 3, 5, 8, 13]",5,997065.0
88.08431999999999,"[2, 3, 4, 8, 13]",5,997063.0
88.07654,"[4, 5, 6, 7, 13]",5,997062.0
88.07653,"[3, 5, 6, 7, 13]",5,997060.0
88.07652,"[2, 5, 6, 7, 13]",5,997058.0
88.07643,"[3, 4, 6, 7, 13]",5,997057.0
88.07642,"[2, 4, 6, 7, 13]",5,997055.0
88.07632,"[2, 3, 6, 7, 13]",5,997054.0
88.07543,"[3, 4, 5, 7, 13]",5,997052.0
88.07542000000001,"[2, 4, 5, 7, 13]",5,997051.0
88.07532,"[2, 3, 5, 7, 13]",5,997049.0
88.07432,"[2, 3, 4, 7, 13]",5,997048.0
88.06543,"[3, 4, 5, 6, 13]",5,997046.0
88.06542,"[2, 4, 5, 6, 13]",5,997045.0
88.06532,"[2, 3, 5, 6, 13]",5,997043.0
88.06432,"[2, 3, 4, 6, 13]",5,997042.0
88.05432,"[2, 3, 4, 5, 13]",5,997040.0
87.12097,"[7, 9, 10, 11, 12]",5,997038.0
87.12096,"[6, 9, 10, 11, 12]",5,997037.0
87.12095,"[5, 9, 10, 11, 12]",5,997035.0
87.12094,"[4, 9, 10, 11, 12]",5,997034.0
87.12093,"[3, 9, 10, 11, 12]",5,997032.0
87.12092,"[2, 9, 10, 11, 12]",5,997031.0
87.12087,"[7, 8, 10, 11, 12]",5,997029.0
87.12086,"[6, 8, 10, 11, 12]",5,997028.0
87.12085,"[5, 8, 10, 11, 12]",5,997026.0
87.12084,"[4, 8, 10, 11, 12]",5,997025.0
87.12083,"[3, 8, 10, 11, 12]",5,997023.0
87.12082,"[2, 8, 10, 11, 12]",5,997022.0
87.12076,"[6, 7, 10, 11, 12]",5,997020.0
87.12075,"[5, 7, 10, 11, 12]",5,997018.0
87.12074,"[4, 7, 10, 11, 12]",5,997017.0
87.12073,"[3, 7, 10, 11, 12]",5,997015.0
87.12072,"[2, 7, 10, 11, 12]",5,997014.0
87.12065,"[5, 6, 10, 11, 12]",5,997012.0
87.12064,"[4, 6, 10, 11, 12]",5,997011.0
87.12063,"[3, 6, 10, 11, 12]",5,997009.0
87.12062,"[2, 6, 10, 11, 12]",5,997008.0
87.12054,"[4, 5, 10, 11, 12]",5,997006.0
87.12053,"[3, 5, 10, 11, 12]",5,997005.0
87.12052,"[2, 5, 10, 11, 12]",5,997003.0
87.12043,"[3, 4, 10, 11, 12]",5,997001.0
87.12042,"[2, 4, 10, 11, 12]",5,997000.0
87.12031999999999,"[2, 3, 10, 11, 12]",5,996998.0
87.11986999999999,"[7, 8, 9, 11, 12]",5,996997.0
87.11986,"[6, 8, 9, 11, 12]",5,996995.0
87.11985,"[5, 8, 9, 11, 12]",5,996994.0
87.11984,"[4, 8, 9, 11, 12]",5,996992.0
87.11983000000001,"[3, 8, 9, 11, 12]",5,996991.0
87.11982,"[2, 8, 9, 11, 12]",5,996989.0
87.11976,"[6, 7, 9, 11, 12]",5,996988.0
87.11975,"[5, 7, 9, 11, 12]",5,996986.0
87.11974000000001,"[4, 7, 9, 11, 12]",5,996985.0
87.11973,"[3, 7, 9, 11, 12]",5,996983.0
87.11972,"[2, 7, 9, 11, 12]",5,996981.0
87.11965000000001,"[5, 6, 9, 11, 12]",5,996980.0
87.11964,"[4, 6, 9, 11, 12]",5,996978.0
87.11963,"[3, 6, 9, 11, 12]",5,996977.0
87.11962,"[2, 6, 9, 11, 12]",5,996975.0
87.11954,"[4, 5, 9, 11, 12]",5,996974.0
87.11953,"[3, 5, 9, 11, 12]",5,996972.0
87.11952,"[2, 5, 9, 11, 12]",5,996971.0
87.11943,"[3, 4, 9, 11, 12]",5,996969.0
87.11942,"[2, 4, 9, 11, 12]",5,996968.0
87.11932,"[2, 3, 9, 11, 12]",5,996966.0
87.11876,"[6, 7, 8, 11, 12]",5,996965.0
87.11875,"[5, 7, 8, 11, 12]",5,996963.0
87.11874,"[4, 7, 8, 11, 12]",5,996961.0
87.11873,"[3, 7, 8, 11, 12]",5,996960.0
87.11872,"[2, 7, 8, 11, 12]",5,996958.0
87.11865,"[5, 6, 8, 11, 12]",5,996957.0
87.11864,"[4, 6, 8, 11, 12]",5,996955.0
87.11863,"[3, 6, 8, 11, 12]",5,996954.0
87.11861999999999,"[2, 6, 8, 11, 12]",5,996952.0
87.11854,"[4, 5, 8, 11, 12]",5,996951.0
87.11852999999999,"[3, 5, 8, 11, 12]",5,996949.0
87.11852,"[2, 5, 8, 11, 12]",5,996948.0
87.11843,"[3, 4, 8, 11, 12]",5,996946.0
87.11842,"[2, 4, 8, 11, 12]",5,996945.0
87.11832,"[2, 3, 8, 11, 12]",5,996943.0
87.11765,"[5, 6, 7, 11, 12]",5,996941.0
87.11764,"[4, 6, 7, 11, 12]",5,996940.0
87.11763,"[3, 6, 7, 11, 12]",5,996938.0
87.11762,"[2, 6, 7, 11, 12]",5,996937.0
87.11754,"[4, 5, 7, 11, 12]",5,996935.0
87.11753,"[3, 5, 7, 11, 12]",5,996934.0
87.11752,"[2, 5, 7, 11, 12]",5,996932.0
87.11743,"[3, 4, 7, 11, 12]",5,996931.0
87.11742,"[2, 4, 7, 11, 12]",5,996929.0
87.11731999999999,"[2, 3, 7, 11, 12]",5,996928.0
87.11654,"[4, 5, 6, 11, 12]",5,996926.0
87.11653,"[3, 5, 6, 11, 12]",5,996925.0
87.11652,"[2, 5, 6, 11, 12]",5,996923.0
87.11643000000001,"[3, 4, 6, 11, 12]",5,996921.0
87.11642,"[2, 4, 6, 11, 12]",5,996920.0
87.11632,"[2, 3, 6, 11, 12]",5,996918.0
87.11543,"[3, 4, 5, 11, 12]",5,996917.0
87.11542,"[2, 4, 5, 11, 12]",5,996915.0
87.11532,"[2, 3, 5, 11, 12]",5,996914.0
87.11431999999999,"[2, 3, 4, 11, 12]",5,996912.0
87.10987,"[7, 8, 9, 10, 12]",5,996911.0
87.10986,"[6, 8, 9, 10, 12]",5,996909.0
87.10985,"[5, 8, 9, 10, 12]",5,996908.0
87.10984,"[4, 8, 9, 10, 12]",5,996906.0
87.10983,"[3, 8, 9, 10, 12]",5,996905.0
87.10982,"[2, 8, 9, 10, 12]",5,996903.0
87.10976,"[6, 7, 9, 10, 12]",5,996901.0
87.10975,"[5, 7, 9, 10, 12]",5,996900.0
87.10974,"[4, 7, 9, 10, 12]",5,996898.0
87.10973,"[3, 7, 9, 10, 12]",5,996897.0
87.10972,"[2, 7, 9, 10, 12]",5,996895.0
87.10965,"[5, 6, 9, 10, 12]",5,996894.0
87.10964,"[4, 6, 9, 10, 12]",5,996892.0
87.10963,"[3, 6, 9, 10, 12]",5,996891.0
87.10962,"[2, 6, 9, 10, 12]",5,996889.0
