hand,value,handtype,score
"('05D', '09D', '14C')",14.095,0,709457.0
"('05D', '09D', '14D')",14.095,0,709457.0
"('05D', '09D', '14H')",14.095,0,709457.0
"('05D', '09D', '14S')",14.095,0,709457.0
"('05D', '09H', '14C')",14.095,0,709457.0
"('05D', '09H', '14D')",14.095,0,709457.0
"('05D', '09H', '14H')",14.095,0,709457.0
"('05D', '09H', '14S')",14.095,0,709457.0
"('05D', '09S', '14C')",14.095,0,709457.0
"('05D', '09S', '14D')",14.095,0,709457.0
"('05D', '09S', '14H')",14.095,0,709457.0
"('05D', '09S', '14S')",14.095,0,709457.0
"('05H', '09C', '14C')",14.095,0,709457.0
"('05H', '09C', '14D')",14.095,0,709457.0
"('05H', '09C', '14H')",14.095,0,709457.0
"('05H', '09C', '14S')",14.095,0,709457.0
"('05H', '09D', '14C')",14.095,0,709457.0
"('05H', '09D', '14D')",14.095,0,709457.0
"('05H', '09D', '14H')",14.095,0,709457.0
"('05H', '09D', '14S')",14.095,0,709457.0
"('05H', '09H', '14C')",14.095,0,709457.0
"('05H', '09H', '14D')",14.095,0,709457.0
"('05H', '09H', '14H')",14.095,0,709457.0
"('05H', '09H', '14S')",14.095,0,709457.0
"('05H', '09S', '14C')",14.095,0,709457.0
"('05H', '09S', '14D')",14.095,0,709457.0
"('05H', '09S', '14H')",14.095,0,709457.0
"('05H', '09S', '14S')",14.095,0,709457.0
"('05S', '09C', '14C')",14.095,0,709457.0
"('05S', '09C', '14D')",14.095,0,709457.0
"('05S', '09C', '14H')",14.095,0,709457.0
"('05S', '09C', '14S')",14.095,0,709457.0
"('05S', '09D', '14C')",14.095,0,709457.0
"('05S', '09D', '14D')",14.095,0,709457.0
"('05S', '09D', '14H')",14.095,0,709457.0
"('05S', '09D', '14S')",14.095,0,709457.0
"('05S', '09H', '14C')",14.095,0,709457.0
"('05S', '09H', '14D')",14.095,0,709457.0
"('05S', '09H', '14H')",14.095,0,709457.0
"('05S', '09H', '14S')",14.095,0,709457.0
"('05S', '09S', '14C')",14.095,0,709457.0
"('05S', '09S', '14D')",14.095,0,709457.0
"('05S', '09S', '14H')",14.095,0,709457.0
"('05S', '09S', '14S')",14.095,0,709457.0
"('04C', '09C', '14C')",14.094,0,706561.0
"('04C', '09C', '14D')",14.094,0,706561.0
"('04C', '09C', '14H')",14.094,0,706561.0
"('04C', '09C', '14S')",14.094,0,706561.0
"('04C', '09D', '14C')",14.094,0,706561.0
"('04C', '09D', '14D')",14.094,0,706561.0
"('04C', '09D', '14H')",14.094,0,706561.0
"('04C', '09D', '14S')",14.094,0,706561.0
"('04C', '09H', '14C')",14.094,0,706561.0
"('04C', '09H', '14D')",14.094,0,706561.0
"('04C', '09H', '14H')",14.094,0,706561.0
"('04C', '09H', '14S')",14.094,0,706561.0
"('04C', '09S', '14C')",14.094,0,706561.0
"('04C', '09S', '14D')",14.094,0,706561.0
"('04C', '09S', '14H')",14.094,0,706561.0
"('04C', '09S', '14S')",14.094,0,706561.0
"('04D', '09C', '14C')",14.094,0,706561.0
"('04D', '09C', '14D')",14.094,0,706561.0
"('04D', '09C', '14H')",14.094,0,706561.0
"('04D', '09C', '14S')",14.094,0,706561.0
"('04D', '09D', '14C')",14.094,0,706561.0
"('04D', '09D', '14D')",14.094,0,706561.0
"('04D', '09D', '14H')",14.094,0,706561.0
"('04D', '09D', '14S')",14.094,0,706561.0
"('04D', '09H', '14C')",14.094,0,706561.0
"('04D', '09H', '14D')",14.094,0,706561.0
"('04D', '09H', '14H')",14.094,0,706561.0
"('04D', '09H', '14S')",14.094,0,706561.0
"('04D', '09S', '14C')",14.094,0,706561.0
"('04D', '09S', '14D')",14.094,0,706561.0
"('04D', '09S', '14H')",14.094,0,706561.0
"('04D', '09S', '14S')",14.094,0,706561.0
"('04H', '09C', '14C')",14.094,0,706561.0
"('04H', '09C', '14D')",14.094,0,706561.0
"('04H', '09C', '14H')",14.094,0,706561.0
"('04H', '09C', '14S')",14.094,0,706561.0
"('04H', '09D', '14C')",14.094,0,706561.0
"('04H', '09D', '14D')",14.094,0,706561.0
"('04H', '09D', '14H')",14.094,0,706561.0
"('04H', '09D', '14S')",14.094,0,706561.0
"('04H', '09H', '14C')",14.094,0,706561.0
"('04H', '09H', '14D')",14.094,0,706561.0
"('04H', '09H', '14H')",14.094,0,706561.0
"('04H', '09H', '14S')",14.094,0,706561.0
"('04H', '09S', '14C')",14.094,0,706561.0
"('04H', '09S', '14D')",14.094,0,706561.0
"('04H', '09S', '14H')",14.094,0,706561.0
"('04H', '09S', '14S')",14.094,0,706561.0
"('04S', '09C', '14C')",14.094,0,706561.0
"('04S', '09C', '14D')",14.094,0,706561.0
"('04S', '09C', '14H')",14.094,0,706561.0
"('04S', '09C', '14S')",14.094,0,706561.0
"('04S', '09D', '14C')",14.094,0,706561.0
"('04S', '09D', '14D')",14.094,0,706561.0
"('04S', '09D', '14H')",14.094,0,706561.0
"('04S', '09D', '14S')",14.094,0,706561.0
"('04S', '09H', '14C')",14.094,0,706561.0
"('04S', '09H', '14D')",14.094,0,706561.0
"('04S', '09H', '14H')",14.094,0,706561.0
"('04S', '09H', '14S')",14.094,0,706561.0
"('04S', '09S', '14C')",14.094,0,706561.0
"('04S', '09S', '14D')",14.094,0,706561.0
"('04S', '09S', '14H')",14.094,0,706561.0
"('04S', '09S', '14S')",14.094,0,706561.0
"('03C', '09C', '14C')",14.093,0,703665.0
"('03C', '09C', '14D')",14.093,0,703665.0
"('03C', '09C', '14H')",14.093,0,703665.0
"('03C', '09C', '14S')",14.093,0,703665.0
"('03C', '09D', '14C')",14.093,0,703665.0
"('03C', '09D', '14D')",14.093,0,703665.0
"('03C', '09D', '14H')",14.093,0,703665.0
"('03C', '09D', '14S')",14.093,0,703665.0
"('03C', '09H', '14C')",14.093,0,703665.0
"('03C', '09H', '14D')",14.093,0,703665.0
"('03C', '09H', '14H')",14.093,0,703665.0
"('03C', '09H', '14S')",14.093,0,703665.0
"('03C', '09S', '14C')",14.093,0,703665.0
"('03C', '09S', '14D')",14.093,0,703665.0
"('03C', '09S', '14H')",14.093,0,703665.0
"('03C', '09S', '14S')",14.093,0,703665.0
"('03D', '09C', '14C')",14.093,0,703665.0
"('03D', '09C', '14D')",14.093,0,703665.0
"('03D', '09C', '14H')",14.093,0,703665.0
"('03D', '09C', '14S')",14.093,0,703665.0
"('03D', '09D', '14C')",14.093,0,703665.0
"('03D', '09D', '14D')",14.093,0,703665.0
"('03D', '09D', '14H')",14.093,0,703665.0
"('03D', '09D', '14S')",14.093,0,703665.0
"('03D', '09H', '14C')",14.093,0,703665.0
"('03D', '09H', '14D')",14.093,0,703665.0
"('03D', '09H', '14H')",14.093,0,703665.0
"('03D', '09H', '14S')",14.093,0,703665.0
"('03D', '09S', '14C')",14.093,0,703665.0
"('03D', '09S', '14D')",14.093,0,703665.0
"('03D', '09S', '14H')",14.093,0,703665.0
"('03D', '09S', '14S')",14.093,0,703665.0
"('03H', '09C', '14C')",14.093,0,703665.0
"('03H', '09C', '14D')",14.093,0,703665.0
"('03H', '09C', '14H')",14.093,0,703665.0
"('03H', '09C', '14S')",14.093,0,703665.0
"('03H', '09D', '14C')",14.093,0,703665.0
"('03H', '09D', '14D')",14.093,0,703665.0
"('03H', '09D', '14H')",14.093,0,703665.0
"('03H', '09D', '14S')",14.093,0,703665.0
"('03H', '09H', '14C')",14.093,0,703665.0
"('03H', '09H', '14D')",14.093,0,703665.0
"('03H', '09H', '14H')",14.093,0,703665.0
"('03H', '09H', '14S')",14.093,0,703665.0
"('03H', '09S', '14C')",14.093,0,703665.0
"('03H', '09S', '14D')",14.093,0,703665.0
"('03H', '09S', '14H')",14.093,0,703665.0
"('03H', '09S', '14S')",14.093,0,703665.0
"('03S', '09C', '14C')",14.093,0,703665.0
"('03S', '09C', '14D')",14.093,0,703665.0
"('03S', '09C', '14H')",14.093,0,703665.0
"('03S', '09C', '14S')",14.093,0,703665.0
"('03S', '09D', '14C')",14.093,0,703665.0
"('03S', '09D', '14D')",14.093,0,703665.0
"('03S', '09D', '14H')",14.093,0,703665.0
"('03S', '09D', '14S')",14.093,0,703665.0
"('03S', '09H', '14C')",14.093,0,703665.0
"('03S', '09H', '14D')",14.093,0,703665.0
"('03S', '09H', '14H')",14.093,0,703665.0
"('03S', '09H', '14S')",14.093,0,703665.0
"('03S', '09S', '14C')",14.093,0,703665.0
"('03S', '09S', '14D')",14.093,0,703665.0
"('03S', '09S', '14H')",14.093,0,703665.0
"('03S', '09S', '14S')",14.093,0,703665.0
"('02C', '09C', '14C')",14.092,0,700769.0
"('02C', '09C', '14D')",14.092,0,700769.0
"('02C', '09C', '14H')",14.092,0,700769.0
"('02C', '09C', '14S')",14.092,0,700769.0
"('02C', '09D', '14C')",14.092,0,700769.0
"('02C', '09D', '14D')",14.092,0,700769.0
"('02C', '09D', '14H')",14.092,0,700769.0
"('02C', '09D', '14S')",14.092,0,700769.0
"('02C', '09H', '14C')",14.092,0,700769.0
"('02C', '09H', '14D')",14.092,0,700769.0
"('02C', '09H', '14H')",14.092,0,700769.0
"('02C', '09H', '14S')",14.092,0,700769.0
"('02C', '09S', '14C')",14.092,0,700769.0
"('02C', '09S', '14D')",14.092,0,700769.0
"('02C', '09S', '14H')",14.092,0,700769.0
"('02C', '09S', '14S')",14.092,0,700769.0
"('02D', '09C', '14C')",14.092,0,700769.0
"('02D', '09C', '14D')",14.092,0,700769.0
"('02D', '09C', '14H')",14.092,0,700769.0
"('02D', '09C', '14S')",14.092,0,700769.0
"('02D', '09D', '14C')",14.092,0,700769.0
"('02D', '09D', '14D')",14.092,0,700769.0
"('02D', '09D', '14H')",14.092,0,700769.0
"('02D', '09D', '14S')",14.092,0,700769.0
"('02D', '09H', '14C')",14.092,0,700769.0
"('02D', '09H', '14D')",14.092,0,700769.0
"('02D', '09H', '14H')",14.092,0,700769.0
"('02D', '09H', '14S')",14.092,0,700769.0
"('02D', '09S', '14C')",14.092,0,700769.0
"('02D', '09S', '14D')",14.092,0,700769.0
"('02D', '09S', '14H')",14.092,0,700769.0
"('02D', '09S', '14S')",14.092,0,700769.0
"('02H', '09C', '14C')",14.092,0,700769.0
"('02H', '09C', '14D')",14.092,0,700769.0
"('02H', '09C', '14H')",14.092,0,700769.0
"('02H', '09C', '14S')",14.092,0,700769.0
"('02H', '09D', '14C')",14.092,0,700769.0
"('02H', '09D', '14D')",14.092,0,700769.0
"('02H', '09D', '14H')",14.092,0,700769.0
"('02H', '09D', '14S')",14.092,0,700769.0
"('02H', '09H', '14C')",14.092,0,700769.0
"('02H', '09H', '14D')",14.092,0,700769.0
"('02H', '09H', '14H')",14.092,0,700769.0
"('02H', '09H', '14S')",14.092,0,700769.0
"('02H', '09S', '14C')",14.092,0,700769.0
"('02H', '09S', '14D')",14.092,0,700769.0
"('02H', '09S', '14H')",14.092,0,700769.0
"('02H', '09S', '14S')",14.092,0,700769.0
"('02S', '09C', '14C')",14.092,0,700769.0
"('02S', '09C', '14D')",14.092,0,700769.0
"('02S', '09C', '14H')",14.092,0,700769.0
"('02S', '09C', '14S')",14.092,0,700769.0
"('02S', '09D', '14C')",14.092,0,700769.0
"('02S', '09D', '14D')",14.092,0,700769.0
"('02S', '09D', '14H')",14.092,0,700769.0
"('02S', '09D', '14S')",14.092,0,700769.0
"('02S', '09H', '14C')",14.092,0,700769.0
"('02S', '09H', '14D')",14.092,0,700769.0
"('02S', '09H', '14H')",14.092,0,700769.0
"('02S', '09H', '14S')",14.092,0,700769.0
"('02S', '09S', '14C')",14.092,0,700769.0
"('02S', '09S', '14D')",14.092,0,700769.0
"('02S', '09S', '14H')",14.092,0,700769.0
"('02S', '09S', '14S')",14.092,0,700769.0
"('07C', '08C', '14C')",14.087,0,697873.0
"('07C', '08C', '14D')",14.087,0,697873.0
"('07C', '08C', '14H')",14.087,0,697873.0
"('07C', '08C', '14S')",14.087,0,697873.0
"('07C', '08D', '14C')",14.087,0,697873.0
"('07C', '08D', '14D')",14.087,0,697873.0
"('07C', '08D', '14H')",14.087,0,697873.0
"('07C', '08D', '14S')",14.087,0,697873.0
"('07C', '08H', '14C')",14.087,0,697873.0
"('07C', '08H', '14D')",14.087,0,697873.0
"('07C', '08H', '14H')",14.087,0,697873.0
"('07C', '08H', '14S')",14.087,0,697873.0
"('07C', '08S', '14C')",14.087,0,697873.0
"('07C', '08S', '14D')",14.087,0,697873.0
"('07C', '08S', '14H')",14.087,0,697873.0
"('07C', '08S', '14S')",14.087,0,697873.0
"('07D', '08C', '14C')",14.087,0,697873.0
"('07D', '08C', '14D')",14.087,0,697873.0
"('07D', '08C', '14H')",14.087,0,697873.0
"('07D', '08C', '14S')",14.087,0,697873.0
"('07D', '08D', '14C')",14.087,0,697873.0
"('07D', '08D', '14D')",14.087,0,697873.0
"('07D', '08D', '14H')",14.087,0,697873.0
"('07D', '08D', '14S')",14.087,0,697873.0
"('07D', '08H', '14C')",14.087,0,697873.0
"('07D', '08H', '14D')",14.087,0,697873.0
"('07D', '08H', '14H')",14.087,0,697873.0
"('07D', '08H', '14S')",14.087,0,697873.0
"('07D', '08S', '14C')",14.087,0,697873.0
"('07D', '08S', '14D')",14.087,0,697873.0
"('07D', '08S', '14H')",14.087,0,697873.0
"('07D', '08S', '14S')",14.087,0,697873.0
"('07H', '08C', '14C')",14.087,0,697873.0
"('07H', '08C', '14D')",14.087,0,697873.0
"('07H', '08C', '14H')",14.087,0,697873.0
"('07H', '08C', '14S')",14.087,0,697873.0
"('07H', '08D', '14C')",14.087,0,697873.0
"('07H', '08D', '14D')",14.087,0,697873.0
"('07H', '08D', '14H')",14.087,0,697873.0
"('07H', '08D', '14S')",14.087,0,697873.0
"('07H', '08H', '14C')",14.087,0,697873.0
"('07H', '08H', '14D')",14.087,0,697873.0
"('07H', '08H', '14H')",14.087,0,697873.0
"('07H', '08H', '14S')",14.087,0,697873.0
"('07H', '08S', '14C')",14.087,0,697873.0
"('07H', '08S', '14D')",14.087,0,697873.0
"('07H', '08S', '14H')",14.087,0,697873.0
"('07H', '08S', '14S')",14.087,0,697873.0
"('07S', '08C', '14C')",14.087,0,697873.0
"('07S', '08C', '14D')",14.087,0,697873.0
"('07S', '08C', '14H')",14.087,0,697873.0
"('07S', '08C', '14S')",14.087,0,697873.0
"('07S', '08D', '14C')",14.087,0,697873.0
"('07S', '08D', '14D')",14.087,0,697873.0
"('07S', '08D', '14H')",14.087,0,697873.0
"('07S', '08D', '14S')",14.087,0,697873.0
"('07S', '08H', '14C')",14.087,0,697873.0
"('07S', '08H', '14D')",14.087,0,697873.0
"('07S', '08H', '14H')",14.087,0,697873.0
"('07S', '08H', '14S')",14.087,0,697873.0
"('07S', '08S', '14C')",14.087,0,697873.0
"('07S', '08S', '14D')",14.087,0,697873.0
"('07S', '08S', '14H')",14.087,0,697873.0
"('07S', '08S', '14S')",14.087,0,697873.0
"('06C', '08C', '14C')",14.086,0,694977.0
"('06C', '08C', '14D')",14.086,0,694977.0
"('06C', '08C', '14H')",14.086,0,694977.0
"('06C', '08C', '14S')",14.086,0,694977.0
"('06C', '08D', '14C')",14.086,0,694977.0
"('06C', '08D', '14D')",14.086,0,694977.0
"('06C', '08D', '14H')",14.086,0,694977.0
"('06C', '08D', '14S')",14.086,0,694977.0
"('06C', '08H', '14C')",14.086,0,694977.0
"('06C', '08H', '14D')",14.086,0,694977.0
"('06C', '08H', '14H')",14.086,0,694977.0
"('06C', '08H', '14S')",14.086,0,694977.0
"('06C', '08S', '14C')",14.086,0,694977.0
"('06C', '08S', '14D')",14.086,0,694977.0
"('06C', '08S', '14H')",14.086,0,694977.0
"('06C', '08S', '14S')",14.086,0,694977.0
"('06D', '08C', '14C')",14.086,0,694977.0
"('06D', '08C', '14D')",14.086,0,694977.0
"('06D', '08C', '14H')",14.086,0,694977.0
"('06D', '08C', '14S')",14.086,0,694977.0
"('06D', '08D', '14C')",14.086,0,694977.0
"('06D', '08D', '14D')",14.086,0,694977.0
"('06D', '08D', '14H')",14.086,0,694977.0
"('06D', '08D', '14S')",14.086,0,694977.0
"('06D', '08H', '14C')",14.086,0,694977.0
"('06D', '08H', '14D')",14.086,0,694977.0
"('06D', '08H', '14H')",14.086,0,694977.0
"('06D', '08H', '14S')",14.086,0,694977.0
"('06D', '08S', '14C')",14.086,0,694977.0
"('06D', '08S', '14D')",14.086,0,694977.0
"('06D', '08S', '14H')",14.086,0,694977.0
"('06D', '08S', '14S')",14.086,0,694977.0
"('06H', '08C', '14C')",14.086,0,694977.0
"('06H', '08C', '14D')",14.086,0,694977.0
"('06H', '08C', '14H')",14.086,0,694977.0
"('06H', '08C', '14S')",14.086,0,694977.0
"('06H', '08D', '14C')",14.086,0,694977.0
"('06H', '08D', '14D')",14.086,0,694977.0
"('06H', '08D', '14H')",14.086,0,694977.0
"('06H', '08D', '14S')",14.086,0,694977.0
"('06H', '08H', '14C')",14.086,0,694977.0
"('06H', '08H', '14D')",14.086,0,694977.0
"('06H', '08H', '14H')",14.086,0,694977.0
"('06H', '08H', '14S')",14.086,0,694977.0
"('06H', '08S', '14C')",14.086,0,694977.0
"('06H', '08S', '14D')",14.086,0,694977.0
"('06H', '08S', '14H')",14.086,0,694977.0
"('06H', '08S', '14S')",14.086,0,694977.0
"('06S', '08C', '14C')",14.086,0,694977.0
"('06S', '08C', '14D')",14.086,0,694977.0
"('06S', '08C', '14H')",14.086,0,694977.0
"('06S', '08C', '14S')",14.086,0,694977.0
"('06S', '08D', '14C')",14.086,0,694977.0
"('06S', '08D', '14D')",14.086,0,694977.0
"('06S', '08D', '14H')",14.086,0,694977.0
"('06S', '08D', '14S')",14.086,0,694977.0
"('06S', '08H', '14C')",14.086,0,694977.0
"('06S', '08H', '14D')",14.086,0,694977.0
"('06S', '08H', '14H')",14.086,0,694977.0
"('06S', '08H', '14S')",14.086,0,694977.0
"('06S', '08S', '14C')",14.086,0,694977.0
"('06S', '08S', '14D')",14.086,0,694977.0
"('06S', '08S', '14H')",14.086,0,694977.0
"('06S', '08S', '14S')",14.086,0,694977.0
"('05C', '08C', '14C')",14.085,0,692081.0
"('05C', '08C', '14D')",14.085,0,692081.0
"('05C', '08C', '14H')",14.085,0,692081.0
"('05C', '08C', '14S')",14.085,0,692081.0
"('05C', '08D', '14C')",14.085,0,692081.0
"('05C', '08D', '14D')",14.085,0,692081.0
"('05C', '08D', '14H')",14.085,0,692081.0
"('05C', '08D', '14S')",14.085,0,692081.0
"('05C', '08H', '14C')",14.085,0,692081.0
"('05C', '08H', '14D')",14.085,0,692081.0
"('05C', '08H', '14H')",14.085,0,692081.0
"('05C', '08H', '14S')",14.085,0,692081.0
"('05C', '08S', '14C')",14.085,0,692081.0
"('05C', '08S', '14D')",14.085,0,692081.0
"('05C', '08S', '14H')",14.085,0,692081.0
"('05C', '08S', '14S')",14.085,0,692081.0
"('05D', '08C', '14C')",14.085,0,692081.0
"('05D', '08C', '14D')",14.085,0,692081.0
"('05D', '08C', '14H')",14.085,0,692081.0
"('05D', '08C', '14S')",14.085,0,692081.0
"('05D', '08D', '14C')",14.085,0,692081.0
"('05D', '08D', '14D')",14.085,0,692081.0
"('05D', '08D', '14H')",14.085,0,692081.0
"('05D', '08D', '14S')",14.085,0,692081.0
"('05D', '08H', '14C')",14.085,0,692081.0
"('05D', '08H', '14D')",14.085,0,692081.0
"('05D', '08H', '14H')",14.085,0,692081.0
"('05D', '08H', '14S')",14.085,0,692081.0
"('05D', '08S', '14C')",14.085,0,692081.0
"('05D', '08S', '14D')",14.085,0,692081.0
"('05D', '08S', '14H')",14.085,0,692081.0
"('05D', '08S', '14S')",14.085,0,692081.0
"('05H', '08C', '14C')",14.085,0,692081.0
"('05H', '08C', '14D')",14.085,0,692081.0
"('05H', '08C', '14H')",14.085,0,692081.0
"('05H', '08C', '14S')",14.085,0,692081.0
"('05H', '08D', '14C')",14.085,0,692081.0
"('05H', '08D', '14D')",14.085,0,692081.0
"('05H', '08D', '14H')",14.085,0,692081.0
"('05H', '08D', '14S')",14.085,0,692081.0
"('05H', '08H', '14C')",14.085,0,692081.0
"('05H', '08H', '14D')",14.085,0,692081.0
"('05H', '08H', '14H')",14.085,0,692081.0
"('05H', '08H', '14S')",14.085,0,692081.0
"('05H', '08S', '14C')",14.085,0,692081.0
"('05H', '08S', '14D')",14.085,0,692081.0
"('05H', '08S', '14H')",14.085,0,692081.0
"('05H', '08S', '14S')",14.085,0,692081.0
"('05S', '08C', '14C')",14.085,0,692081.0
"('05S', '08C', '14D')",14.085,0,692081.0
"('05S', '08C', '14H')",14.085,0,692081.0
"('05S', '08C', '14S')",14.085,0,692081.0
"('05S', '08D', '14C')",14.085,0,692081.0
"('05S', '08D', '14D')",14.085,0,692081.0
"('05S', '08D', '14H')",14.085,0,692081.0
"('05S', '08D', '14S')",14.085,0,692081.0
"('05S', '08H', '14C')",14.085,0,692081.0
"('05S', '08H', '14D')",14.085,0,692081.0
"('05S', '08H', '14H')",14.085,0,692081.0
"('05S', '08H', '14S')",14.085,0,692081.0
"('05S', '08S', '14C')",14.085,0,692081.0
"('05S', '08S', '14D')",14.085,0,692081.0
"('05S', '08S', '14H')",14.085,0,692081.0
"('05S', '08S', '14S')",14.085,0,692081.0
"('04C', '08C', '14C')",14.084,0,689186.0
"('04C', '08C', '14D')",14.084,0,689186.0
"('04C', '08C', '14H')",14.084,0,689186.0
"('04C', '08C', '14S')",14.084,0,689186.0
"('04C', '08D', '14C')",14.084,0,689186.0
"('04C', '08D', '14D')",14.084,0,689186.0
"('04C', '08D', '14H')",14.084,0,689186.0
"('04C', '08D', '14S')",14.084,0,689186.0
"('04C', '08H', '14C')",14.084,0,689186.0
"('04C', '08H', '14D')",14.084,0,689186.0
"('04C', '08H', '14H')",14.084,0,689186.0
"('04C', '08H', '14S')",14.084,0,689186.0
"('04C', '08S', '14C')",14.084,0,689186.0
"('04C', '08S', '14D')",14.084,0,689186.0
"('04C', '08S', '14H')",14.084,0,689186.0
"('04C', '08S', '14S')",14.084,0,689186.0
"('04D', '08C', '14C')",14.084,0,689186.0
"('04D', '08C', '14D')",14.084,0,689186.0
"('04D', '08C', '14H')",14.084,0,689186.0
"('04D', '08C', '14S')",14.084,0,689186.0
"('04D', '08D', '14C')",14.084,0,689186.0
"('04D', '08D', '14D')",14.084,0,689186.0
"('04D', '08D', '14H')",14.084,0,689186.0
"('04D', '08D', '14S')",14.084,0,689186.0
"('04D', '08H', '14C')",14.084,0,689186.0
"('04D', '08H', '14D')",14.084,0,689186.0
"('04D', '08H', '14H')",14.084,0,689186.0
"('04D', '08H', '14S')",14.084,0,689186.0
"('04D', '08S', '14C')",14.084,0,689186.0
"('04D', '08S', '14D')",14.084,0,689186.0
"('04D', '08S', '14H')",14.084,0,689186.0
"('04D', '08S', '14S')",14.084,0,689186.0
"('04H', '08C', '14C')",14.084,0,689186.0
"('04H', '08C', '14D')",14.084,0,689186.0
"('04H', '08C', '14H')",14.084,0,689186.0
"('04H', '08C', '14S')",14.084,0,689186.0
"('04H', '08D', '14C')",14.084,0,689186.0
"('04H', '08D', '14D')",14.084,0,689186.0
"('04H', '08D', '14H')",14.084,0,689186.0
"('04H', '08D', '14S')",14.084,0,689186.0
"('04H', '08H', '14C')",14.084,0,689186.0
"('04H', '08H', '14D')",14.084,0,689186.0
"('04H', '08H', '14H')",14.084,0,689186.0
"('04H', '08H', '14S')",14.084,0,689186.0
"('04H', '08S', '14C')",14.084,0,689186.0
"('04H', '08S', '14D')",14.084,0,689186.0
"('04H', '08S', '14H')",14.084,0,689186.0
"('04H', '08S', '14S')",14.084,0,689186.0
"('04S', '08C', '14C')",14.084,0,689186.0
"('04S', '08C', '14D')",14.084,0,689186.0
"('04S', '08C', '14H')",14.084,0,689186.0
"('04S', '08C', '14S')",14.084,0,689186.0
"('04S', '08D', '14C')",14.084,0,689186.0
"('04S', '08D', '14D')",14.084,0,689186.0
"('04S', '08D', '14H')",14.084,0,689186.0
"('04S', '08D', '14S')",14.084,0,689186.0
"('04S', '08H', '14C')",14.084,0,689186.0
"('04S', '08H', '14D')",14.084,0,689186.0
"('04S', '08H', '14H')",14.084,0,689186.0
"('04S', '08H', '14S')",14.084,0,689186.0
"('04S', '08S', '14C')",14.084,0,689186.0
"('04S', '08S', '14D')",14.084,0,689186.0
"('04S', '08S', '14H')",14.084,0,689186.0
"('04S', '08S', '14S')",14.084,0,689186.0
"('03C', '08C', '14C')",14.083,0,686290.0
"('03C', '08C', '14D')",14.083,0,686290.0
"('03C', '08C', '14H')",14.083,0,686290.0
"('03C', '08C', '14S')",14.083,0,686290.0
"('03C', '08D', '14C')",14.083,0,686290.0
"('03C', '08D', '14D')",14.083,0,686290.0
"('03C', '08D', '14H')",14.083,0,686290.0
"('03C', '08D', '14S')",14.083,0,686290.0
"('03C', '08H', '14C')",14.083,0,686290.0
"('03C', '08H', '14D')",14.083,0,686290.0
"('03C', '08H', '14H')",14.083,0,686290.0
"('03C', '08H', '14S')",14.083,0,686290.0
"('03C', '08S', '14C')",14.083,0,686290.0
